No,samplingRate,deviceModel,accelerometerTimestamp,accelerometerTimeSinceBoot,rawAccelerationX,rawAccelerationY,rawAccelerationZ
170,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3986482917,0.0001068115234375,0.002044677734375,-0.996795654296875
171,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.3986482917,0.0001068115234375,0.002044677734375,-0.996795654296875
172,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4087102917,-0.002716064453125,-0.0009613037109375,-0.98297119140625
173,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4087102917,-0.002716064453125,-0.0009613037109375,-0.98297119140625
174,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4187722917,-0.0008392333984375,-0.0060882568359375,-0.97918701171875
175,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4288342918,0.0056915283203125,-0.0130615234375,-0.9960174560546875
176,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4288342918,0.0056915283203125,-0.0130615234375,-0.9960174560546875
177,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4388972917,0.0067291259765625,-0.0161895751953125,-1.00445556640625
178,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4388972917,0.0067291259765625,-0.0161895751953125,-1.00445556640625
179,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4489592917,0.006134033203125,-0.016448974609375,-1.010040283203125
180,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4590212917,0.0048370361328125,-0.015045166015625,-1.014923095703125
181,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4590212917,0.0048370361328125,-0.015045166015625,-1.014923095703125
182,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4690832917,-0.0011749267578125,-0.010040283203125,-1.0058441162109375
183,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4690832917,-0.0011749267578125,-0.010040283203125,-1.0058441162109375
184,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4791462917,-0.0023040771484375,-0.0053558349609375,-1.0001373291015625
185,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4892082918,-0.0010833740234375,-0.0006561279296875,-0.9897308349609375
186,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4892082918,-0.0010833740234375,-0.0006561279296875,-0.9897308349609375
187,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4992702916,0.0020904541015625,0.001068115234375,-0.977142333984375
188,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.4992702916,0.0020904541015625,0.001068115234375,-0.977142333984375
189,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5093322917,0.01220703125,-0.0004730224609375,-0.9904632568359375
190,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5193952917,0.018218994140625,-0.0027923583984375,-1.0024871826171875
191,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5193952917,0.018218994140625,-0.0027923583984375,-1.0024871826171875
192,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5294572917,0.0195770263671875,-0.005096435546875,-1.0093536376953125
193,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5294572917,0.0195770263671875,-0.005096435546875,-1.0093536376953125
194,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5395192917,0.0173187255859375,-0.00738525390625,-1.016571044921875
195,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5495812917,0.0080718994140625,-0.0060272216796875,-1.010406494140625
196,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5495812917,0.0080718994140625,-0.0060272216796875,-1.010406494140625
197,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5596442916,-0.0023193359375,-0.00421142578125,-1.0008544921875
198,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5596442916,-0.0023193359375,-0.00421142578125,-1.0008544921875
199,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5697062917,-0.0091552734375,-0.0035400390625,-0.99169921875
200,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5797682917,-0.0150146484375,-0.0019378662109375,-0.975341796875
201,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5797682917,-0.0150146484375,-0.0019378662109375,-0.975341796875
202,200.0,"iPhone11,2",2022-07-28 17:40:34 +0000,539337.5898302917,-0.0110015869140625,-0.0033416748046875,-0.9831085205078125
